uei,field_name,domain_name,share
EB8ASJBCFER9,Earth and Planetary Sciences,Physical Sciences,0.0304895
EB8ASJBCFER9,Medicine,Health Sciences,0.023499700000000002
EB8ASJBCFER9,Physics and Astronomy,Physical Sciences,0.0121573
EB8ASJBCFER9,Engineering,Physical Sciences,0.009627799999999999
EB8ASJBCFER9,Psychology,Social Sciences,0.009012200000000001
EB8ASJBCFER9,Social Sciences,Social Sciences,0.008289999999999999
EB8ASJBCFER9,Neuroscience,Life Sciences,0.007359
EB8ASJBCFER9,Environmental Science,Physical Sciences,0.0046767
EB8ASJBCFER9,"Business, Management and Accounting",Social Sciences,0.0046576
EB8ASJBCFER9,Health Professions,Health Sciences,0.0046161
EB8ASJBCFER9,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0039114
ECQEYCHRNKJ4,Social Sciences,Social Sciences,0.0524178
ECQEYCHRNKJ4,Physics and Astronomy,Physical Sciences,0.0183613
ECQEYCHRNKJ4,Earth and Planetary Sciences,Physical Sciences,0.014927300000000001
ECQEYCHRNKJ4,Veterinary,Health Sciences,0.0147453
ECQEYCHRNKJ4,Environmental Science,Physical Sciences,0.0130959
ECQEYCHRNKJ4,"Business, Management and Accounting",Social Sciences,0.0128267
ECQEYCHRNKJ4,"Economics, Econometrics and Finance",Social Sciences,0.012661
ECQEYCHRNKJ4,Engineering,Physical Sciences,0.012023599999999999
ECQEYCHRNKJ4,Psychology,Social Sciences,0.0073959
ECQEYCHRNKJ4,Medicine,Health Sciences,0.0056325
ECQEYCHRNKJ4,Neuroscience,Life Sciences,0.0049737
ECQEYCHRNKJ4,Arts and Humanities,Social Sciences,0.004831
ECR5E2LU5BL6,Social Sciences,Social Sciences,0.0594221
ECR5E2LU5BL6,"Economics, Econometrics and Finance",Social Sciences,0.023329899999999997
ECR5E2LU5BL6,Medicine,Health Sciences,0.022435200000000002
ECR5E2LU5BL6,"Business, Management and Accounting",Social Sciences,0.0183776
ECR5E2LU5BL6,Engineering,Physical Sciences,0.0065931
ECR5E2LU5BL6,Health Professions,Health Sciences,0.0062487
ECR5E2LU5BL6,Physics and Astronomy,Physical Sciences,0.0061105
ECR5E2LU5BL6,Psychology,Social Sciences,0.005838
ECR5E2LU5BL6,Immunology and Microbiology,Life Sciences,0.0054217
ECR5E2LU5BL6,Mathematics,Physical Sciences,0.0053012
ED44Y3W6P7B9,Physics and Astronomy,Physical Sciences,0.27472260000000004
ED44Y3W6P7B9,Engineering,Physical Sciences,0.0605922
ED44Y3W6P7B9,Environmental Science,Physical Sciences,0.035297300000000004
ED44Y3W6P7B9,Veterinary,Health Sciences,0.0272474
ED44Y3W6P7B9,Earth and Planetary Sciences,Physical Sciences,0.0226754
ED44Y3W6P7B9,Medicine,Health Sciences,0.0215846
ED44Y3W6P7B9,Agricultural and Biological Sciences,Life Sciences,0.0199867
ED44Y3W6P7B9,Social Sciences,Social Sciences,0.0185847
ED44Y3W6P7B9,Computer Science,Physical Sciences,0.009703
EGLKRQ5JBCZ7,Agricultural and Biological Sciences,Life Sciences,0.0324686
EGLKRQ5JBCZ7,Social Sciences,Social Sciences,0.0211358
EGLKRQ5JBCZ7,Psychology,Social Sciences,0.0182457
EGLKRQ5JBCZ7,"Business, Management and Accounting",Social Sciences,0.012499
EGLKRQ5JBCZ7,Environmental Science,Physical Sciences,0.011963399999999999
EGLKRQ5JBCZ7,Engineering,Physical Sciences,0.0083935
EGLKRQ5JBCZ7,Physics and Astronomy,Physical Sciences,0.0044422
EGLKRQ5JBCZ7,Arts and Humanities,Social Sciences,0.0042657
EGLKRQ5JBCZ7,Earth and Planetary Sciences,Physical Sciences,0.0039945
EGLKRQ5JBCZ7,Veterinary,Health Sciences,0.0038184
EJ3UF7TK8RT5,Social Sciences,Social Sciences,0.0002111
EJ3UF7TK8RT5,Computer Science,Physical Sciences,8.8e-05
EJ3UF7TK8RT5,Engineering,Physical Sciences,7.3e-05
EJ3UF7TK8RT5,Psychology,Social Sciences,7.09e-05
EJ3UF7TK8RT5,Environmental Science,Physical Sciences,5.9999999999999995e-05
EJ3UF7TK8RT5,Medicine,Health Sciences,5.26e-05
EJ3UF7TK8RT5,Agricultural and Biological Sciences,Life Sciences,5.18e-05
EJ3UF7TK8RT5,Materials Science,Physical Sciences,4.7199999999999995e-05
EJ3UF7TK8RT5,Decision Sciences,Social Sciences,3.48e-05
EJ3UF7TK8RT5,Physics and Astronomy,Physical Sciences,3.29e-05
EJ3UF7TK8RT5,Earth and Planetary Sciences,Physical Sciences,1.87e-05
EJABWGUJM228,Social Sciences,Social Sciences,0.0004681
EJABWGUJM228,Agricultural and Biological Sciences,Life Sciences,8.060000000000001e-05
EJABWGUJM228,Materials Science,Physical Sciences,7.67e-05
EJABWGUJM228,Decision Sciences,Social Sciences,7.65e-05
EJABWGUJM228,Computer Science,Physical Sciences,7.31e-05
EJABWGUJM228,"Biochemistry, Genetics and Molecular Biology",Life Sciences,7.13e-05
EJABWGUJM228,Psychology,Social Sciences,6.26e-05
EJABWGUJM228,Health Professions,Health Sciences,4.67e-05
EJABWGUJM228,Neuroscience,Life Sciences,4.4e-05
EJABWGUJM228,Mathematics,Physical Sciences,4.12e-05
EJABWGUJM228,"Business, Management and Accounting",Social Sciences,4.02e-05
EJABWGUJM228,Environmental Science,Physical Sciences,3.64e-05
EJABWGUJM228,Arts and Humanities,Social Sciences,3.49e-05
EJABWGUJM228,Medicine,Health Sciences,2.86e-05
EJCVPNN1WFS5,Computer Science,Physical Sciences,0.025751200000000002
EJCVPNN1WFS5,"Business, Management and Accounting",Social Sciences,0.0224451
EJCVPNN1WFS5,Engineering,Physical Sciences,0.0207839
EJCVPNN1WFS5,Neuroscience,Life Sciences,0.0131206
EJCVPNN1WFS5,Physics and Astronomy,Physical Sciences,0.0111118
EJCVPNN1WFS5,Decision Sciences,Social Sciences,0.0083988
EJCVPNN1WFS5,"Economics, Econometrics and Finance",Social Sciences,0.005183
EJCVPNN1WFS5,Social Sciences,Social Sciences,0.0044485
EJMHW8SL81L7,Social Sciences,Social Sciences,0.0664817
EJMHW8SL81L7,Mathematics,Physical Sciences,0.049631
EJMHW8SL81L7,Computer Science,Physical Sciences,0.0392257
EJMHW8SL81L7,Medicine,Health Sciences,0.0266472
EJMHW8SL81L7,Agricultural and Biological Sciences,Life Sciences,0.0178797
EJMHW8SL81L7,Environmental Science,Physical Sciences,0.0164306
EJMHW8SL81L7,Physics and Astronomy,Physical Sciences,0.0160913
EJMHW8SL81L7,Neuroscience,Life Sciences,0.0082493
EK93EZLLBSC4,Social Sciences,Social Sciences,0.0004681
EK93EZLLBSC4,Agricultural and Biological Sciences,Life Sciences,8.060000000000001e-05
EK93EZLLBSC4,Materials Science,Physical Sciences,7.67e-05
EK93EZLLBSC4,Decision Sciences,Social Sciences,7.65e-05
EK93EZLLBSC4,Computer Science,Physical Sciences,7.31e-05
EK93EZLLBSC4,"Biochemistry, Genetics and Molecular Biology",Life Sciences,7.13e-05
EK93EZLLBSC4,Psychology,Social Sciences,6.26e-05
EK93EZLLBSC4,Health Professions,Health Sciences,4.67e-05
EK93EZLLBSC4,Neuroscience,Life Sciences,4.4e-05
EK93EZLLBSC4,Mathematics,Physical Sciences,4.12e-05
EK93EZLLBSC4,"Business, Management and Accounting",Social Sciences,4.02e-05
EK93EZLLBSC4,Environmental Science,Physical Sciences,3.64e-05
EK93EZLLBSC4,Arts and Humanities,Social Sciences,3.49e-05
EK93EZLLBSC4,Medicine,Health Sciences,2.86e-05
EKHKFP33NN53,Social Sciences,Social Sciences,0.0075254
EKHKFP33NN53,Psychology,Social Sciences,0.0030743999999999997
EKHKFP33NN53,Medicine,Health Sciences,0.0022132000000000002
EKHKFP33NN53,Computer Science,Physical Sciences,0.001189
EKHKFP33NN53,"Business, Management and Accounting",Social Sciences,0.0011374
EKHKFP33NN53,Environmental Science,Physical Sciences,0.0007793
EKHKFP33NN53,Mathematics,Physical Sciences,0.0005929
ELA9KB9GJCN8,Engineering,Physical Sciences,0.0340986
ELA9KB9GJCN8,Social Sciences,Social Sciences,0.0314267
ELA9KB9GJCN8,Psychology,Social Sciences,0.0129815
ELA9KB9GJCN8,Medicine,Health Sciences,0.011649
ELA9KB9GJCN8,Health Professions,Health Sciences,0.0101336
ELA9KB9GJCN8,Decision Sciences,Social Sciences,0.0075961
ELA9KB9GJCN8,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0072555
ELA9KB9GJCN8,Earth and Planetary Sciences,Physical Sciences,0.0032108
ELVQARY4EJZ4,Environmental Science,Physical Sciences,0.008219099999999998
ELVQARY4EJZ4,Earth and Planetary Sciences,Physical Sciences,0.004604500000000001
ELVQARY4EJZ4,Engineering,Physical Sciences,0.0010376
ELVQARY4EJZ4,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0009193000000000001
ELVQARY4EJZ4,Agricultural and Biological Sciences,Life Sciences,0.0008822999999999999
ELVQARY4EJZ4,Computer Science,Physical Sciences,0.000504
ELVQARY4EJZ4,Immunology and Microbiology,Life Sciences,0.0003909
ELVQARY4EJZ4,Social Sciences,Social Sciences,0.0003677
EMW9FC8J3HN4,Engineering,Physical Sciences,0.19934889999999997
EMW9FC8J3HN4,Computer Science,Physical Sciences,0.049745
EMW9FC8J3HN4,"Business, Management and Accounting",Social Sciences,0.0216324
EMW9FC8J3HN4,Decision Sciences,Social Sciences,0.0156
EMW9FC8J3HN4,Environmental Science,Physical Sciences,0.0146367
EMW9FC8J3HN4,Mathematics,Physical Sciences,0.0107799
EMW9FC8J3HN4,Psychology,Social Sciences,0.0105667
EN9DMTETW3N1,Social Sciences,Social Sciences,0.030370599999999998
EN9DMTETW3N1,Mathematics,Physical Sciences,0.0072926
EN9DMTETW3N1,Decision Sciences,Social Sciences,0.005963400000000001
EN9DMTETW3N1,"Economics, Econometrics and Finance",Social Sciences,0.0037056000000000003
EN9DMTETW3N1,Arts and Humanities,Social Sciences,0.0033171
EN9DMTETW3N1,Health Professions,Health Sciences,0.0025334
EN9DMTETW3N1,Physics and Astronomy,Physical Sciences,0.0018035
EN9DMTETW3N1,Computer Science,Physical Sciences,0.0014544
EN9DMTETW3N1,"Business, Management and Accounting",Social Sciences,0.0013918
ENBLDJUN4N73,Medicine,Health Sciences,0.0231188
ENBLDJUN4N73,Social Sciences,Social Sciences,0.020362900000000003
ENBLDJUN4N73,Psychology,Social Sciences,0.0041235
ENBLDJUN4N73,Physics and Astronomy,Physical Sciences,0.0024028
ENBLDJUN4N73,Engineering,Physical Sciences,0.00216
ENBLDJUN4N73,Neuroscience,Life Sciences,0.0021368
ENBLDJUN4N73,Arts and Humanities,Social Sciences,0.0018792
ENBLDJUN4N73,Health Professions,Health Sciences,0.0018601
EQH8NQ4AXFT7,Psychology,Social Sciences,0.0020589000000000002
EQH8NQ4AXFT7,Medicine,Health Sciences,0.0016998
EQH8NQ4AXFT7,Neuroscience,Life Sciences,0.0008948
EQH8NQ4AXFT7,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0007813
EQH8NQ4AXFT7,Chemistry,Physical Sciences,0.0003931
EQH8NQ4AXFT7,Engineering,Physical Sciences,0.0003804
EQH8NQ4AXFT7,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0003323
ETGMYV7CKAJ7,Materials Science,Physical Sciences,0.0245835
ETGMYV7CKAJ7,Engineering,Physical Sciences,0.017810999999999997
ETGMYV7CKAJ7,Environmental Science,Physical Sciences,0.0116355
ETGMYV7CKAJ7,Agricultural and Biological Sciences,Life Sciences,0.006400299999999999
ETGMYV7CKAJ7,Chemical Engineering,Physical Sciences,0.0051635
ETGMYV7CKAJ7,Chemistry,Physical Sciences,0.0041949
ETGMYV7CKAJ7,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0036281
ETGMYV7CKAJ7,Veterinary,Health Sciences,0.0020225
EUYXHRL5MLL3,Social Sciences,Social Sciences,0.0004681
EUYXHRL5MLL3,Agricultural and Biological Sciences,Life Sciences,8.060000000000001e-05
EUYXHRL5MLL3,Materials Science,Physical Sciences,7.67e-05
EUYXHRL5MLL3,Decision Sciences,Social Sciences,7.65e-05
EUYXHRL5MLL3,Computer Science,Physical Sciences,7.31e-05
EUYXHRL5MLL3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,7.13e-05
EUYXHRL5MLL3,Psychology,Social Sciences,6.26e-05
EUYXHRL5MLL3,Health Professions,Health Sciences,4.67e-05
EUYXHRL5MLL3,Neuroscience,Life Sciences,4.4e-05
EUYXHRL5MLL3,Mathematics,Physical Sciences,4.12e-05
EUYXHRL5MLL3,"Business, Management and Accounting",Social Sciences,4.02e-05
EUYXHRL5MLL3,Environmental Science,Physical Sciences,3.64e-05
EUYXHRL5MLL3,Arts and Humanities,Social Sciences,3.49e-05
EUYXHRL5MLL3,Medicine,Health Sciences,2.86e-05
EVTSTTLCEWS5,Engineering,Physical Sciences,0.0523439
EVTSTTLCEWS5,Earth and Planetary Sciences,Physical Sciences,0.0362984
EVTSTTLCEWS5,Physics and Astronomy,Physical Sciences,0.0345257
EVTSTTLCEWS5,Environmental Science,Physical Sciences,0.0181664
EVTSTTLCEWS5,Social Sciences,Social Sciences,0.0134672
EVTSTTLCEWS5,Psychology,Social Sciences,0.0088186
EVTSTTLCEWS5,"Business, Management and Accounting",Social Sciences,0.0039652
EVWJPCY6AD97,Social Sciences,Social Sciences,0.0351332
EVWJPCY6AD97,Environmental Science,Physical Sciences,0.0207561
EVWJPCY6AD97,Computer Science,Physical Sciences,0.0136128
EVWJPCY6AD97,Earth and Planetary Sciences,Physical Sciences,0.012911599999999999
EVWJPCY6AD97,Physics and Astronomy,Physical Sciences,0.0101752
EVWJPCY6AD97,Mathematics,Physical Sciences,0.0068842
EVWJPCY6AD97,"Economics, Econometrics and Finance",Social Sciences,0.0058491
EVWJPCY6AD97,Psychology,Social Sciences,0.0033957
EVWJPCY6AD97,Arts and Humanities,Social Sciences,0.0031721
EXZVPWZBLUE8,Medicine,Health Sciences,0.1061799
EXZVPWZBLUE8,Neuroscience,Life Sciences,0.0285577
EXZVPWZBLUE8,Engineering,Physical Sciences,0.020096799999999998
EXZVPWZBLUE8,Decision Sciences,Social Sciences,0.0198862
EXZVPWZBLUE8,Physics and Astronomy,Physical Sciences,0.0190273
EXZVPWZBLUE8,"Economics, Econometrics and Finance",Social Sciences,0.0186988
EXZVPWZBLUE8,Social Sciences,Social Sciences,0.0120887
EXZVPWZBLUE8,Materials Science,Physical Sciences,0.0099001
EXZVPWZBLUE8,Psychology,Social Sciences,0.0094256
EXZVPWZBLUE8,Health Professions,Health Sciences,0.0088966
EYMJXLN2MFB4,Medicine,Health Sciences,0.08991890000000001
EYMJXLN2MFB4,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0129507
EYMJXLN2MFB4,Health Professions,Health Sciences,0.0104395
EYMJXLN2MFB4,Social Sciences,Social Sciences,0.0037496
EYNYSU6L8ZX6,Medicine,Health Sciences,0.1737939
EYNYSU6L8ZX6,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.066353
EYNYSU6L8ZX6,Veterinary,Health Sciences,0.059463
EYNYSU6L8ZX6,Social Sciences,Social Sciences,0.0310529
EYNYSU6L8ZX6,"Economics, Econometrics and Finance",Social Sciences,0.027699500000000002
EYNYSU6L8ZX6,Agricultural and Biological Sciences,Life Sciences,0.0195669
EYNYSU6L8ZX6,Mathematics,Physical Sciences,0.0180842
EYNYSU6L8ZX6,Neuroscience,Life Sciences,0.0146876
EYNYSU6L8ZX6,"Business, Management and Accounting",Social Sciences,0.0137394
EZ4WPGRE1RD5,Agricultural and Biological Sciences,Life Sciences,0.0927947
EZ4WPGRE1RD5,"Economics, Econometrics and Finance",Social Sciences,0.010092
EZ4WPGRE1RD5,Environmental Science,Physical Sciences,0.0083972
EZ4WPGRE1RD5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0044074
EZ4WPGRE1RD5,Psychology,Social Sciences,0.004314
EZ4WPGRE1RD5,Nursing,Health Sciences,0.0031855
F125YU6SWK59,Engineering,Physical Sciences,0.0277045
F125YU6SWK59,Materials Science,Physical Sciences,0.018877
F125YU6SWK59,Environmental Science,Physical Sciences,0.0136148
F125YU6SWK59,Agricultural and Biological Sciences,Life Sciences,0.0027983
F125YU6SWK59,Chemistry,Physical Sciences,0.0027644
F125YU6SWK59,Health Professions,Health Sciences,0.0020877
F125YU6SWK59,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0019933
F125YU6SWK59,Computer Science,Physical Sciences,0.0019216
F27KDXZMF9Y8,Physics and Astronomy,Physical Sciences,0.11954690000000003
F27KDXZMF9Y8,Engineering,Physical Sciences,0.0413278
F27KDXZMF9Y8,Medicine,Health Sciences,0.0158448
F27KDXZMF9Y8,"Economics, Econometrics and Finance",Social Sciences,0.0096274
F27KDXZMF9Y8,Neuroscience,Life Sciences,0.0085593
F27KDXZMF9Y8,Earth and Planetary Sciences,Physical Sciences,0.0076985
F27KDXZMF9Y8,Computer Science,Physical Sciences,0.0067452
F27KDXZMF9Y8,Materials Science,Physical Sciences,0.0061238
F2VSMAKDH8Z7,Mathematics,Physical Sciences,0.043203799999999994
F2VSMAKDH8Z7,Computer Science,Physical Sciences,0.0223585
F2VSMAKDH8Z7,Psychology,Social Sciences,0.0201733
F2VSMAKDH8Z7,Social Sciences,Social Sciences,0.0117644
F2VSMAKDH8Z7,Neuroscience,Life Sciences,0.0036394
F2VSMAKDH8Z7,Medicine,Health Sciences,0.0029783
F2VSMAKDH8Z7,"Business, Management and Accounting",Social Sciences,0.002731
F3GJXVP1L166,Social Sciences,Social Sciences,0.0001558
F3GJXVP1L166,Arts and Humanities,Social Sciences,9.66e-05
F3GJXVP1L166,Decision Sciences,Social Sciences,6.48e-05
F3GJXVP1L166,Medicine,Health Sciences,6.37e-05
F3GJXVP1L166,Health Professions,Health Sciences,5.57e-05
F3GJXVP1L166,Physics and Astronomy,Physical Sciences,3.9200000000000004e-05
F3GJXVP1L166,Engineering,Physical Sciences,3.51e-05
F3GJXVP1L166,"Economics, Econometrics and Finance",Social Sciences,2.51e-05
F3GJXVP1L166,Agricultural and Biological Sciences,Life Sciences,1.62e-05
F3GJXVP1L166,Materials Science,Physical Sciences,9.3e-06
F4BMNBQK9BM1,Social Sciences,Social Sciences,0.0005783
F4BMNBQK9BM1,Psychology,Social Sciences,0.00020700000000000002
F4BMNBQK9BM1,Health Professions,Health Sciences,0.00015529999999999998
F4BMNBQK9BM1,Computer Science,Physical Sciences,0.0001311
F4BMNBQK9BM1,Energy,Physical Sciences,0.0001252
F4BMNBQK9BM1,Medicine,Health Sciences,0.0001012
F4BMNBQK9BM1,Materials Science,Physical Sciences,9.62e-05
F4BMNBQK9BM1,Agricultural and Biological Sciences,Life Sciences,5.84e-05
F4BMNBQK9BM1,Arts and Humanities,Social Sciences,5.04e-05
F4BMNBQK9BM1,Engineering,Physical Sciences,4.67e-05
F4N1QNPB95M4,Psychology,Social Sciences,0.0864036
F4N1QNPB95M4,Medicine,Health Sciences,0.0844474
F4N1QNPB95M4,Social Sciences,Social Sciences,0.0563202
F4N1QNPB95M4,Physics and Astronomy,Physical Sciences,0.055816899999999996
F4N1QNPB95M4,Environmental Science,Physical Sciences,0.0290857
F4N1QNPB95M4,Health Professions,Health Sciences,0.0180305
F4N1QNPB95M4,"Business, Management and Accounting",Social Sciences,0.0154635
F4N1QNPB95M4,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0146954
F4N1QNPB95M4,Mathematics,Physical Sciences,0.0136217
F4N1QNPB95M4,"Economics, Econometrics and Finance",Social Sciences,0.0122973
F4SLJ5WF59F6,Social Sciences,Social Sciences,0.028692799999999997
F4SLJ5WF59F6,Psychology,Social Sciences,0.0095893
F4SLJ5WF59F6,Mathematics,Physical Sciences,0.0063316
F4SLJ5WF59F6,Arts and Humanities,Social Sciences,0.0039889
F4SLJ5WF59F6,Physics and Astronomy,Physical Sciences,0.0024467
F4SLJ5WF59F6,Health Professions,Health Sciences,0.0023816
F4SLJ5WF59F6,Immunology and Microbiology,Life Sciences,0.0019814
F696R1G6DN85,Medicine,Health Sciences,5.3200000000000006e-05
F696R1G6DN85,Agricultural and Biological Sciences,Life Sciences,4.28e-05
F696R1G6DN85,"Biochemistry, Genetics and Molecular Biology",Life Sciences,3.93e-05
F696R1G6DN85,Environmental Science,Physical Sciences,3.79e-05
F696R1G6DN85,Arts and Humanities,Social Sciences,3.24e-05
F696R1G6DN85,Engineering,Physical Sciences,1.17e-05
F696R1G6DN85,Decision Sciences,Social Sciences,3.7e-06
F6G9C4HMNHW4,Engineering,Physical Sciences,0.0367773
F6G9C4HMNHW4,Social Sciences,Social Sciences,0.016843
F6G9C4HMNHW4,Psychology,Social Sciences,0.0032243999999999997
F6G9C4HMNHW4,Computer Science,Physical Sciences,0.0031994
F6G9C4HMNHW4,Decision Sciences,Social Sciences,0.0017474
F6G9C4HMNHW4,Agricultural and Biological Sciences,Life Sciences,0.000793
F6G9C4HMNHW4,Mathematics,Physical Sciences,0.0007011
F6G9C4HMNHW4,Health Professions,Health Sciences,0.0006534
F6XLTRUQJEN4,Social Sciences,Social Sciences,0.07736070000000002
F6XLTRUQJEN4,Physics and Astronomy,Physical Sciences,0.0323769
F6XLTRUQJEN4,Arts and Humanities,Social Sciences,0.0312521
F6XLTRUQJEN4,Medicine,Health Sciences,0.0205928
F6XLTRUQJEN4,Decision Sciences,Social Sciences,0.005814
F6XLTRUQJEN4,Engineering,Physical Sciences,0.0054258
F6XLTRUQJEN4,Psychology,Social Sciences,0.0053926
F6XLTRUQJEN4,Neuroscience,Life Sciences,0.0051365
F6XLTRUQJEN4,Health Professions,Health Sciences,0.0045791
F8THLJQSAF93,Medicine,Health Sciences,0.1935871
F8THLJQSAF93,Social Sciences,Social Sciences,0.0314238
F8THLJQSAF93,Earth and Planetary Sciences,Physical Sciences,0.0292862
F8THLJQSAF93,Environmental Science,Physical Sciences,0.0124051
FA4VKPTJRLY8,Social Sciences,Social Sciences,0.0524178
FA4VKPTJRLY8,Physics and Astronomy,Physical Sciences,0.0183613
FA4VKPTJRLY8,Earth and Planetary Sciences,Physical Sciences,0.014927300000000001
FA4VKPTJRLY8,Veterinary,Health Sciences,0.0147453
FA4VKPTJRLY8,Environmental Science,Physical Sciences,0.0130959
FA4VKPTJRLY8,"Business, Management and Accounting",Social Sciences,0.0128267
FA4VKPTJRLY8,"Economics, Econometrics and Finance",Social Sciences,0.012661
FA4VKPTJRLY8,Engineering,Physical Sciences,0.012023599999999999
FA4VKPTJRLY8,Psychology,Social Sciences,0.0073959
FA4VKPTJRLY8,Medicine,Health Sciences,0.0056325
FA4VKPTJRLY8,Neuroscience,Life Sciences,0.0049737
FA4VKPTJRLY8,Arts and Humanities,Social Sciences,0.004831
FBYMGMHW4X95,Medicine,Health Sciences,0.1256894
FBYMGMHW4X95,Psychology,Social Sciences,0.0454875
FBYMGMHW4X95,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0301529
FBYMGMHW4X95,Neuroscience,Life Sciences,0.029724399999999998
FBYMGMHW4X95,Social Sciences,Social Sciences,0.0184309
FBYMGMHW4X95,Environmental Science,Physical Sciences,0.0083163
FBYMGMHW4X95,"Economics, Econometrics and Finance",Social Sciences,0.0082167
FDLEQSJ8FF63,Earth and Planetary Sciences,Physical Sciences,0.0836269
